"code","iso","country","FGP.raw.1750","FGP.raw.1751","FGP.raw.1752","FGP.raw.1753","FGP.raw.1754","FGP.raw.1755","FGP.raw.1756","FGP.raw.1757","FGP.raw.1758","FGP.raw.1759","FGP.raw.1760","FGP.raw.1761","FGP.raw.1762","FGP.raw.1763","FGP.raw.1764","FGP.raw.1765","FGP.raw.1766","FGP.raw.1767","FGP.raw.1768","FGP.raw.1769","FGP.raw.1770","FGP.raw.1771","FGP.raw.1772","FGP.raw.1773","FGP.raw.1774","FGP.raw.1775","FGP.raw.1776","FGP.raw.1777","FGP.raw.1778","FGP.raw.1779","FGP.raw.1780","FGP.raw.1781","FGP.raw.1782","FGP.raw.1783","FGP.raw.1784","FGP.raw.1785","FGP.raw.1786","FGP.raw.1787","FGP.raw.1788","FGP.raw.1789","FGP.raw.1790","FGP.raw.1791","FGP.raw.1792","FGP.raw.1793","FGP.raw.1794","FGP.raw.1795","FGP.raw.1796","FGP.raw.1797","FGP.raw.1798","FGP.raw.1799","FGP.raw.1800","FGP.raw.1801","FGP.raw.1802","FGP.raw.1803","FGP.raw.1804","FGP.raw.1805","FGP.raw.1806","FGP.raw.1807","FGP.raw.1808","FGP.raw.1809","FGP.raw.1810","FGP.raw.1811","FGP.raw.1812","FGP.raw.1813","FGP.raw.1814","FGP.raw.1815","FGP.raw.1816","FGP.raw.1817","FGP.raw.1818","FGP.raw.1819","FGP.raw.1820","FGP.raw.1821","FGP.raw.1822","FGP.raw.1823","FGP.raw.1824","FGP.raw.1825","FGP.raw.1826","FGP.raw.1827","FGP.raw.1828","FGP.raw.1829","FGP.raw.1830","FGP.raw.1831","FGP.raw.1832","FGP.raw.1833","FGP.raw.1834","FGP.raw.1835","FGP.raw.1836","FGP.raw.1837","FGP.raw.1838","FGP.raw.1839","FGP.raw.1840","FGP.raw.1841","FGP.raw.1842","FGP.raw.1843","FGP.raw.1844","FGP.raw.1845","FGP.raw.1846","FGP.raw.1847","FGP.raw.1848","FGP.raw.1849","FGP.raw.1850","FGP.raw.1851","FGP.raw.1852","FGP.raw.1853","FGP.raw.1854","FGP.raw.1855","FGP.raw.1856","FGP.raw.1857","FGP.raw.1858","FGP.raw.1859","FGP.raw.1860","FGP.raw.1861","FGP.raw.1862","FGP.raw.1863","FGP.raw.1864","FGP.raw.1865","FGP.raw.1866","FGP.raw.1867","FGP.raw.1868","FGP.raw.1869","FGP.raw.1870","FGP.raw.1871","FGP.raw.1872","FGP.raw.1873","FGP.raw.1874","FGP.raw.1875","FGP.raw.1876","FGP.raw.1877","FGP.raw.1878","FGP.raw.1879","FGP.raw.1880","FGP.raw.1881","FGP.raw.1882","FGP.raw.1883","FGP.raw.1884","FGP.raw.1885","FGP.raw.1886","FGP.raw.1887","FGP.raw.1888","FGP.raw.1889","FGP.raw.1890","FGP.raw.1891","FGP.raw.1892","FGP.raw.1893","FGP.raw.1894","FGP.raw.1895","FGP.raw.1896","FGP.raw.1897","FGP.raw.1898","FGP.raw.1899","FGP.raw.1900","FGP.raw.1901","FGP.raw.1902","FGP.raw.1903","FGP.raw.1904","FGP.raw.1905","FGP.raw.1906","FGP.raw.1907","FGP.raw.1908","FGP.raw.1909","FGP.raw.1910","FGP.raw.1911","FGP.raw.1912","FGP.raw.1913","FGP.raw.1914","FGP.raw.1915","FGP.raw.1916","FGP.raw.1917","FGP.raw.1918","FGP.raw.1919","FGP.raw.1920","FGP.raw.1921","FGP.raw.1922","FGP.raw.1923","FGP.raw.1924","FGP.raw.1925","FGP.raw.1926","FGP.raw.1927","FGP.raw.1928","FGP.raw.1929","FGP.raw.1930","FGP.raw.1931","FGP.raw.1932","FGP.raw.1933","FGP.raw.1934","FGP.raw.1935","FGP.raw.1936","FGP.raw.1937","FGP.raw.1938","FGP.raw.1939","FGP.raw.1940","FGP.raw.1941","FGP.raw.1942","FGP.raw.1943","FGP.raw.1944","FGP.raw.1945","FGP.raw.1946","FGP.raw.1947","FGP.raw.1948","FGP.raw.1949","FGP.raw.1950","FGP.raw.1951","FGP.raw.1952","FGP.raw.1953","FGP.raw.1954","FGP.raw.1955","FGP.raw.1956","FGP.raw.1957","FGP.raw.1958","FGP.raw.1959","FGP.raw.1960","FGP.raw.1961","FGP.raw.1962","FGP.raw.1963","FGP.raw.1964","FGP.raw.1965","FGP.raw.1966","FGP.raw.1967","FGP.raw.1968","FGP.raw.1969","FGP.raw.1970","FGP.raw.1971","FGP.raw.1972","FGP.raw.1973","FGP.raw.1974","FGP.raw.1975","FGP.raw.1976","FGP.raw.1977","FGP.raw.1978","FGP.raw.1979","FGP.raw.1980","FGP.raw.1981","FGP.raw.1982","FGP.raw.1983","FGP.raw.1984","FGP.raw.1985","FGP.raw.1986","FGP.raw.1987","FGP.raw.1988","FGP.raw.1989","FGP.raw.1990","FGP.raw.1991","FGP.raw.1992","FGP.raw.1993","FGP.raw.1994","FGP.raw.1995","FGP.raw.1996","FGP.raw.1997","FGP.raw.1998","FGP.raw.1999","FGP.raw.2000","FGP.raw.2001","FGP.raw.2002","FGP.raw.2003","FGP.raw.2004","FGP.raw.2005","FGP.raw.2006","FGP.raw.2007","FGP.raw.2008","FGP.raw.2009","FGP.raw.2010","FGP.raw.2011","FGP.raw.2012","FGP.raw.2013","FGP.raw.2014","FGP.raw.2015","FGP.raw.2016","FGP.raw.2017","FGP.raw.2018","FGP.raw.2019","FGP.raw.2020","FGP.raw.2021"
262,"DJI","Djibouti",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
212,"DMA","Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4e-06,2.38e-05,4.93e-05,8.04e-05,0.000114,0.000148,0.000179,0.000205,0.000222,0.000228,0.000223,0.000209,0.000189,0.000163,0.000136,0.000109,8.37e-05,6.3e-05,4.9e-05,4.38e-05,4.47e-05,4.72e-05,5.12e-05,5.63e-05,6.25e-05,6.94e-05,7.69e-05,8.48e-05,9.29e-05,0.000101,0.000109,0.000119,0.00013,0.000141,0.000154,0.000167,0.000182,0.000198,0.000215,0.000232,0.000252,0.000276,0.000303,0.000333,0.000366,0.000402,0.000441,0.000482,0.000526,0.000572,0.000626,0.000691,0.000766,0.000849,0.000937,0.00103,0.00112,0.00121,0.0013,0.00138,0.00145,0.00152,0.00159,0.00166,0.00173,0.00181,0.00189,0.00197,0.00206,0.00215,0.00232,0.00261,0.00301,0.00349,0.00402,0.00459,0.00517,0.00575,0.00629,0.00553,0.00602,0.00204,0.00224,0.0033,0.00354,0.0504,0.0672,0.072,0.0588,0.0552,0.054,0.0636,0.0552,0.0612,0.0588,0.0588,0.0552,0.0756,0.079,0.0825,0.0859
214,"DOM","Dominican Republic",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
218,"ECU","Ecuador",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109,0.000406,0.000843,0.00137,0.00195,0.00253,0.00306,0.0035,0.00379,0.0039,0.00381,0.00357,0.00322,0.00279,0.00233,0.00186,0.00143,0.00108,0.000838,0.000749,0.000764,0.000807,0.000874,0.000962,0.00107,0.00119,0.00131,0.00145,0.00159,0.00173,0.00187,0.00203,0.00221,0.00241,0.00263,0.00286,0.00311,0.00338,0.00367,0.00397,0.00431,0.00472,0.00518,0.00569,0.00626,0.00688,0.00754,0.00824,0.00899,0.00977,0.0107,0.0118,0.0131,0.0145,0.016,0.0176,0.0191,0.0207,0.0221,0.0235,0.0248,0.026,0.0272,0.0284,0.0296,0.0309,0.0322,0.0336,0.0351,0.035,0.101,0.228,0.897,2.19,4.47,7.61,10.9,14.8,16.6,22.2,29.5,37.3,45.3,59.1,71.6,80.2,90.3,100,110,119,122,131,139,148,156,165,173,182,190,199,207
818,"EGY","Egypt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42e-10,5.28e-10,1.1e-09,1.79e-09,2.54e-09,3.29e-09,3.98e-09,4.55e-09,4.94e-09,5.08e-09,4.96e-09,4.65e-09,4.19e-09,3.63e-09,3.03e-09,2.42e-09,1.86e-09,1.4e-09,1.09e-09,9.75e-10,9.94e-10,1.05e-09,1.14e-09,1.25e-09,1.39e-09,1.54e-09,1.71e-09,1.89e-09,2.07e-09,2.24e-09,2.43e-09,2.64e-09,2.88e-09,3.14e-09,3.42e-09,3.72e-09,4.05e-09,4.4e-09,4.77e-09,5.17e-09,5.61e-09,6.14e-09,6.74e-09,7.41e-09,8.14e-09,8.94e-09,9.8e-09,1.07e-08,1.17e-08,1.16e-08,5.25,9.23,14.8,18.4,48.1,593,966,1090,1110,1260,1450,1520,1520,1410,1510,1280,1630,1560,1590,1530,1530,1510,1510,1610,1480,1940,1540,1700,1710,1750,1810,1850,1900,2100,2400,2500,2600,2670,2760,2820,2870,2960,3050,3140,3230,3330,3420,3520,3610,3710,3800
222,"SLV","El Salvador",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43e-06,9.04e-06,1.88e-05,3.06e-05,4.35e-05,5.63e-05,6.81e-05,7.79e-05,8.45e-05,8.69e-05,8.49e-05,7.96e-05,7.17e-05,6.22e-05,5.18e-05,4.14e-05,3.18e-05,2.4e-05,1.86e-05,1.67e-05,1.7e-05,1.8e-05,1.95e-05,2.14e-05,2.38e-05,2.64e-05,2.93e-05,3.23e-05,3.53e-05,3.84e-05,4.16e-05,4.53e-05,4.93e-05,5.37e-05,5.85e-05,6.37e-05,6.93e-05,7.52e-05,8.16e-05,8.84e-05,9.61e-05,0.000105,0.000115,0.000127,0.000139,0.000153,0.000168,0.000184,2e-04,0.000218,0.000238,0.000263,0.000292,0.000323,0.000356,0.000391,0.000426,0.00046,0.000493,0.000523,0.000551,0.000579,0.000606,0.000632,0.00066,0.000688,0.000717,0.000748,0.000782,0.00078,0.00171,0.00415,0.0147,0.0359,0.0802,2.86,7.18,13.6,22.3,46.8,55.4,64.2,72.2,79.7,87.9,98.7,107,116,125,134,146,156,166,175,185,195,204,214,224,233,243
226,"GNQ","Equatorial Guinea",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
232,"ERI","Eritrea",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
233,"EST","Estonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000296,0.000297,0.000297,0.000297,0.000297,0.000297,0.000346,0.000484,0.000692,0.000954,0.00125,0.00157,0.00189,0.00219,0.00246,0.00269,0.00287,0.00303,0.00319,0.00333,0.00348,0.00362,0.00377,0.00393,0.0041,0.00429,0.00449,0.00471,0.00495,0.0052,0.00546,0.00573,0.00602,0.00632,0.00663,0.00696,0.00829,0.0114,0.0159,0.0215,0.0278,0.0346,0.0414,0.0479,0.0538,0.0587,0.063,0.0671,0.0711,0.075,0.0788,0.0826,0.0863,0.0901,0.094,0.0979,0.109,0.132,0.165,0.207,0.254,0.305,0.358,0.411,0.461,0.506,0.549,0.593,0.637,0.682,0.727,0.773,0.819,0.866,0.913,0.96,1.01,1.05,1.09,1.13,1.18,1.22,1.27,1.33,1.39,1.42,1.46,1.49,1.53,1.57,1.61,1.65,1.69,1.73,1.77,1.82,1.85,1.89,1.93,1.97,2.01,2.05,2.11,2.15,2.21,2.25,2.34,2.46,2.68,3.09,4.65,6.37,8.35,10.5,12.6,15.1,18.4,22.9,28.3,35.7,45.3,49.3,55.4,61.5,66.1,73.3,76.8,80.8,86.4,90.4,92.7,97.2,96.3,96.7,94.7,79.2,104
748,"SWZ","Eswatini",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
231,"ETH","Ethiopia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5e-06,1.3e-05,2.7e-05,4.4e-05,6.25e-05,8.1e-05,9.8e-05,0.000112,0.000121,0.000125,0.000122,0.000114,0.000103,8.94e-05,7.45e-05,5.95e-05,4.58e-05,3.45e-05,2.68e-05,2.4e-05,2.45e-05,2.59e-05,2.8e-05,3.08e-05,3.42e-05,3.8e-05,4.21e-05,4.64e-05,5.08e-05,5.52e-05,5.99e-05,6.51e-05,7.09e-05,7.72e-05,8.41e-05,9.16e-05,9.96e-05,0.000108,0.000117,0.000127,0.000138,0.000151,0.000166,0.000182,2e-04,0.00022,0.000241,0.000264,0.000288,0.000313,0.000342,0.000378,0.000419,0.000465,0.000513,0.000562,0.000612,0.000662,0.000709,0.000752,0.000793,0.000833,0.000871,0.00091,0.000949,0.000989,0.00103,0.00108,0.00112,0.00112,0.00326,0.00652,0.0324,0.0747,0.164,0.548,0.977,1.35,2.14,4.08,5.57,6.34,6.59,9.2,11.8,12.5,14,15.4,16.6,17.8,19,20.3,21.7,23,24.3,25.7,27,28.4,29.7,31,32.4
